Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Unit,Session_date,Session_time,Session_loc,Bird_ID,Home_Location,Sex,Status
20150729,10:48:49.316,334B 4B52,DA,C3,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,10:48:50.303,334B 4B52,DA,D5,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,10:49:03.514,334B 4B52,DC,B1,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,10:49:05.460,334B 4B52,DA,D5,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,10:49:06.450,334B 4B52,D5,B0,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,10:49:07.437,334B 4B52,D6,B0,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,10:49:08.420,334B 4B52,D4,B1,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,10:49:16.332,334B 4B52,DB,AE,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,10:49:17.319,334B 4B52,D7,BE,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,10:49:54.276,334B 4B52,D5,B0,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,10:50:19.964,334B 4B52,D2,C6,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,10:50:20.956,334B 4B52,DB,AF,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,10:50:22.932,334B 4B52,D0,CE,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,10:50:40.210,334B 4B52,D1,C1,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,10:50:56.476,334B 4B52,D0,C6,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,10:50:58.444,334B 4B52,D0,E3,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,10:51:29.759,334B 4B52,CE,DB,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,10:51:40.638,334B 4B52,CC,E6,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,10:52:43.944,334B 4B52,D3,C4,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,10:52:45.927,334B 4B52,D2,C4,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,10:52:47.911,334B 4B52,D1,C1,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,10:53:13.682,334B 4B52,D0,D5,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,10:53:16.651,334B 4B52,CF,D4,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,10:53:36.486,334B 4B52,CB,FF,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,10:55:10.167,334B 4B52,CC,DF,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,10:59:33.219,334B 4B52,CA,E9,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,11:08:38.721,334B 4B52,DA,C4,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,11:09:20.364,334B 4B52,DE,9F,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:03:47.897,334B 4B52,D3,D5,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:03:48.883,334B 4B52,D2,BE,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:03:49.875,334B 4B52,D0,C4,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:03:51.858,334B 4B52,D3,BE,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:03:55.825,334B 4B52,D1,B7,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:03:56.816,334B 4B52,D2,C1,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:03:58.794,334B 4B52,D2,BB,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:04:02.759,334B 4B52,D3,CF,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:04:18.917,334B 4B52,D1,C6,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:04:38.411,334B 4B52,D1,CD,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:04:45.470,334B 4B52,D2,CD,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:04:46.462,334B 4B52,D1,C9,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:04:48.446,334B 4B52,D1,C5,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:04:51.422,334B 4B52,D3,C9,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:04:54.393,334B 4B52,CF,D9,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:04:56.369,334B 4B52,CD,E4,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:09:54.900,334B 4B52,CF,DC,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:09:55.892,334B 4B52,D0,CE,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:09:56.884,334B 4B52,D1,C9,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:09:57.876,334B 4B52,D1,C2,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:10:01.844,334B 4B52,D4,CB,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:10:08.788,334B 4B52,CD,E0,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:10:10.772,334B 4B52,CD,D2,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:10:18.705,334B 4B52,CF,D3,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:10:19.696,334B 4B52,CF,D1,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:10:36.542,334B 4B52,CE,D6,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:10:39.653,334B 4B52,CF,D2,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:10:55.505,334B 4B52,CD,DD,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:10:56.493,334B 4B52,CF,DB,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:11:07.402,334B 4B52,CB,EC,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:11:17.316,334B 4B52,D3,C5,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:11:18.309,334B 4B52,D0,D7,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:11:20.293,334B 4B52,D1,C6,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:11:21.284,334B 4B52,D0,D5,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:11:22.276,334B 4B52,D0,C0,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:11:28.226,334B 4B52,D2,BC,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:11:29.216,334B 4B52,D1,C5,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:11:32.190,334B 4B52,D1,C6,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:11:34.174,334B 4B52,CF,C3,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:11:37.150,334B 4B52,D0,D5,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:11:39.133,334B 4B52,D2,D9,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:11:40.125,334B 4B52,CE,CE,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:11:41.116,334B 4B52,D2,E4,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:11:46.075,334B 4B52,D1,DB,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:11:50.043,334B 4B52,D2,C9,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:11:53.014,334B 4B52,CF,DE,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:11:54.006,334B 4B52,D0,E9,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:11:55.989,334B 4B52,CD,D9,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:11:57.974,334B 4B52,CF,CD,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:11:58.965,334B 4B52,D2,CE,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:11:59.958,334B 4B52,D1,D6,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:12:03.926,334B 4B52,CE,CA,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:12:05.910,334B 4B52,CF,C5,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:12:22.765,334B 4B52,D0,CB,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:12:23.756,334B 4B52,CE,FA,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:12:41.596,334B 4B52,CF,E2,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,12:13:13.033,334B 4B52,D1,E7,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,14:35:28.254,334B 4B52,D5,A5,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,16:15:23.896,334B 4B52,D3,E9,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
20150729,16:15:38.571,334B 4B52,CF,FD,Unit1,20150729,09:20:46.517,bad,5768,MACR,M,H
