
$SESSION,1,V,29-Jul-2015,09:20:46.517,ASL/16/3785*0F
29-Jul-2015,09:20:46.881,þ€BE57 7EFF 1FC5
29-Jul-2015,09:47:10.648,þÀFDBB 40FA 8A58
29-Jul-2015,10:27:07.376,þ€2051 430C CCFF
29-Jul-2015,10:31:09.182,þÀ3B0A C834 C7FF
29-Jul-2015,10:48:48.326,þ€3259 4915 C8FF
29-Jul-2015,10:48:49.316,þÀ334B 4B52 DAC3
29-Jul-2015,10:48:50.303,þ€334B 4B52 DAD5
29-Jul-2015,10:49:03.514,þÀ334B 4B52 DCB1
29-Jul-2015,10:49:05.460,þ€334B 4B52 DAD5
29-Jul-2015,10:49:06.450,þÀ334B 4B52 D5B0
29-Jul-2015,10:49:07.437,þ€334B 4B52 D6B0
29-Jul-2015,10:49:08.420,þÀ334B 4B52 D4B1
29-Jul-2015,10:49:12.375,þ€E001 0000 D3D1
29-Jul-2015,10:49:13.363,þÀ334B 4FD2 D3C9
29-Jul-2015,10:49:16.332,þ€334B 4B52 DBAE
29-Jul-2015,10:49:17.319,þÀ334B 4B52 D7BE
29-Jul-2015,10:49:54.276,þ€334B 4B52 D5B0
29-Jul-2015,10:50:19.964,þÀ334B 4B52 D2C6
29-Jul-2015,10:50:20.956,þ€334B 4B52 DBAF
29-Jul-2015,10:50:21.945,þÀ334B 4B5A CBDA
29-Jul-2015,10:50:22.932,þ€334B 4B52 D0CE
29-Jul-2015,10:50:39.226,þÀ334B CBD6 D1DD
29-Jul-2015,10:50:40.210,þ€334B 4B52 D1C1
29-Jul-2015,10:50:55.489,þÀ334B 4B7F D2C6
29-Jul-2015,10:50:56.476,þ€334B 4B52 D0C6
29-Jul-2015,10:50:58.444,þÀ334B 4B52 D0E3
29-Jul-2015,10:51:08.152,þ€BFFF F800 CFBC
29-Jul-2015,10:51:17.872,þÀ334F 4B52 CFE3
29-Jul-2015,10:51:18.862,þ€330B 4B52 CDE5
29-Jul-2015,10:51:21.835,þÀ354B 5B42 CDFF
29-Jul-2015,10:51:25.796,þ€724F 4F52 CDFF
29-Jul-2015,10:51:29.759,þÀ334B 4B52 CEDB
29-Jul-2015,10:51:39.653,þ€330F 0334 CBFF
29-Jul-2015,10:51:40.638,þÀ334B 4B52 CCE6
29-Jul-2015,10:51:41.621,þ€134B 4B52 D0C6
29-Jul-2015,10:51:47.258,þÀ334B 4B3F CDF8
29-Jul-2015,10:51:48.248,þ€334B 4B5A D1CE
29-Jul-2015,10:51:52.207,þÀ334B 0B52 C8FF
29-Jul-2015,10:52:08.899,þ€374B 4B42 CDFF
29-Jul-2015,10:52:11.860,þÀ334B 0B52 CCEB
29-Jul-2015,10:52:35.019,þ€334B 4B42 CBFB
29-Jul-2015,10:52:43.944,þÀ334B 4B52 D3C4
29-Jul-2015,10:52:45.927,þ€334B 4B52 D2C4
29-Jul-2015,10:52:46.919,þÀ334B 4BD2 D0D4
29-Jul-2015,10:52:47.911,þ€334B 4B52 D1C1
29-Jul-2015,10:52:49.895,þÀ334B 5B52 D0C9
29-Jul-2015,10:52:51.879,þ€334B 6B72 D1E4
29-Jul-2015,10:52:56.829,þÀ336B 4B52 D0D0
29-Jul-2015,10:52:58.810,þ€275F 2B53 CBF9
29-Jul-2015,10:53:00.793,þÀE98B 4B50 CCFF
29-Jul-2015,10:53:03.768,þ€330F 4B16 CCFF
29-Jul-2015,10:53:06.743,þÀ320B 5BD2 CBFF
29-Jul-2015,10:53:13.682,þ€334B 4B52 D0D5
29-Jul-2015,10:53:16.651,þÀ334B 4B52 CFD4
29-Jul-2015,10:53:17.643,þ€BBCB 4742 C6FF
29-Jul-2015,10:53:20.617,þÀ6243 0792 CAFF
29-Jul-2015,10:53:26.568,þ€335B 4BDA CDFF
29-Jul-2015,10:53:32.519,þÀ314B 4B42 CCEA
29-Jul-2015,10:53:36.486,þ€334B 4B52 CBFF
29-Jul-2015,10:53:45.410,þÀ314F 4B52 CEF3
29-Jul-2015,10:54:11.185,þ€33CB 4352 D0EE
29-Jul-2015,10:54:19.115,þÀ314F 4B12 CCF7
29-Jul-2015,10:54:22.090,þ€334F 4B52 CBFF
29-Jul-2015,10:54:23.082,þÀB34B 4B5A C6FF
29-Jul-2015,10:54:29.030,þ€334B 8B52 CEE2
29-Jul-2015,10:54:30.022,þÀ314B 5B52 CAFE
29-Jul-2015,10:54:34.979,þ€334F 475A CBFF
29-Jul-2015,10:54:36.962,þÀ734B 4B52 CCE7
29-Jul-2015,10:54:41.917,þ€335B 4B52 CEFE
29-Jul-2015,10:55:02.257,þÀ335B 4342 CBFB
29-Jul-2015,10:55:06.217,þ€231B 4B12 CCFF
29-Jul-2015,10:55:10.167,þÀ334B 4B52 CCDF
29-Jul-2015,10:55:11.151,þ€7B43 5B52 CFFF
29-Jul-2015,10:55:12.134,þÀ334B 4F10 CDFF
29-Jul-2015,10:55:26.970,þ€334B 8100 CCF7
29-Jul-2015,10:55:47.567,þÀBB4B 4B52 CAFF
29-Jul-2015,10:56:33.801,þ€22CA 4940 C9FF
29-Jul-2015,10:58:18.057,þÀ7AC0 0341 C8FF
29-Jul-2015,10:58:47.783,þ€3343 4B51 C8FF
29-Jul-2015,10:58:53.718,þÀ330B 4FC0 CBFF
29-Jul-2015,10:59:07.547,þ€3F4B 4B92 CAF8
29-Jul-2015,10:59:19.384,þÀ314B 4B50 C8FF
29-Jul-2015,10:59:23.337,þ€334B 4B12 CDF1
29-Jul-2015,10:59:27.288,þÀ330B 0B52 CCFF
29-Jul-2015,10:59:32.229,þ€930A 2B5A CEFF
29-Jul-2015,10:59:33.219,þÀ334B 4B52 CAE9
29-Jul-2015,11:00:37.246,þ€726F 0F52 CBFF
29-Jul-2015,11:00:38.237,þÀ334B CA42 C7FF
29-Jul-2015,11:00:58.493,þ€3343 4352 CBFB
29-Jul-2015,11:01:34.929,þÀ624B 02FA CBFF
29-Jul-2015,11:01:45.823,þ€1268 4B50 CAFF
29-Jul-2015,11:02:21.936,þÀ114B 6950 CDFF
29-Jul-2015,11:03:30.450,þ€334B 4352 CCFF
29-Jul-2015,11:04:06.181,þÀ3F0F 0356 CAFF
29-Jul-2015,11:08:09.974,þ€335B 4B52 CAEE
29-Jul-2015,11:08:14.929,þÀ334B 4B72 CBFF
29-Jul-2015,11:08:27.812,þ€314B 4B52 CCFF
29-Jul-2015,11:08:29.795,þÀ334E 4B53 CFFD
29-Jul-2015,11:08:35.746,þ€234B 2953 CAFF
29-Jul-2015,11:08:37.729,þÀ230B 4E08 CCFF
29-Jul-2015,11:08:38.721,þ€334B 4B52 DAC4
29-Jul-2015,11:08:40.705,þÀ334B DB52 DCB9
29-Jul-2015,11:08:42.689,þ€3B4B 4B56 E5C7
29-Jul-2015,11:09:20.364,þÀ334B 4B52 DE9F
29-Jul-2015,11:47:16.560,þ€33CB 4B52 CFEA
29-Jul-2015,11:50:53.994,þÀ334B 4BD2 D8BD
29-Jul-2015,11:50:54.944,þ€3BCF 4B52 CCFA
29-Jul-2015,11:52:57.590,þÀ334F C352 CCF5
29-Jul-2015,12:02:24.773,þ€3162 4EDA C3FF
29-Jul-2015,12:02:25.765,þÀB34B AF52 CDF8
29-Jul-2015,12:03:47.897,þ€334B 4B52 D3D5
29-Jul-2015,12:03:48.883,þÀ334B 4B52 D2BE
29-Jul-2015,12:03:49.875,þ€334B 4B52 D0C4
29-Jul-2015,12:03:50.866,þÀ135B 4B52 D3C9
29-Jul-2015,12:03:51.858,þ€334B 4B52 D3BE
29-Jul-2015,12:03:53.842,þÀ334B CB52 D1C8
29-Jul-2015,12:03:55.825,þ€334B 4B52 D1B7
29-Jul-2015,12:03:56.816,þÀ334B 4B52 D2C1
29-Jul-2015,12:03:57.805,þ€2313 4350 D2FF
29-Jul-2015,12:03:58.794,þÀ334B 4B52 D2BB
29-Jul-2015,12:03:59.785,þ€334B 4B72 D1B9
29-Jul-2015,12:04:02.759,þÀ334B 4B52 D3CF
29-Jul-2015,12:04:18.917,þ€334B 4B52 D1C6
29-Jul-2015,12:04:37.422,þÀ2001 2815 C7FF
29-Jul-2015,12:04:38.411,þ€334B 4B52 D1CD
29-Jul-2015,12:04:39.397,þÀ334A 4B52 CFD9
29-Jul-2015,12:04:44.479,þ€374B 4B52 D1C5
29-Jul-2015,12:04:45.470,þÀ334B 4B52 D2CD
29-Jul-2015,12:04:46.462,þ€334B 4B52 D1C9
29-Jul-2015,12:04:47.454,þÀ334B 4F52 D3C9
29-Jul-2015,12:04:48.446,þ€334B 4B52 D1C5
29-Jul-2015,12:04:49.438,þÀ734B 4B52 D1C9
29-Jul-2015,12:04:50.429,þ€734B 4B52 D2E6
29-Jul-2015,12:04:51.422,þÀ334B 4B52 D3C9
29-Jul-2015,12:04:53.404,þ€334F 4B52 CFC6
29-Jul-2015,12:04:54.393,þÀ334B 4B52 CFD9
29-Jul-2015,12:04:56.369,þ€334B 4B52 CDE4
29-Jul-2015,12:04:59.338,þÀ334B 0B52 CDFF
29-Jul-2015,12:05:01.320,þ€334A 4B53 CDEC
29-Jul-2015,12:05:05.286,þÀ337B 4B52 CEEF
29-Jul-2015,12:05:15.200,þ€336B 4A83 CEFF
29-Jul-2015,12:05:29.065,þÀ114B 4F4E C8FF
29-Jul-2015,12:05:32.027,þ€334B 6752 CBFF
29-Jul-2015,12:05:33.998,þÀ126E 4B51 CAFF
29-Jul-2015,12:06:48.037,þ€33FF FF00 D3AB
29-Jul-2015,12:09:53.909,þÀ334F 0B52 CEF3
29-Jul-2015,12:09:54.900,þ€334B 4B52 CFDC
29-Jul-2015,12:09:55.892,þÀ334B 4B52 D0CE
29-Jul-2015,12:09:56.884,þ€334B 4B52 D1C9
29-Jul-2015,12:09:57.876,þÀ334B 4B52 D1C2
29-Jul-2015,12:09:58.868,þ€334B 4F52 D1D2
29-Jul-2015,12:10:01.844,þÀ334B 4B52 D4CB
29-Jul-2015,12:10:02.836,þ€33DB 4B52 D0D8
29-Jul-2015,12:10:03.828,þÀB35B 4BD2 D0E9
29-Jul-2015,12:10:05.812,þ€334B 4B72 CCDA
29-Jul-2015,12:10:08.788,þÀ334B 4B52 CDE0
29-Jul-2015,12:10:10.772,þ€334B 4B52 CDD2
29-Jul-2015,12:10:17.713,þÀ330B EBD2 CDE3
29-Jul-2015,12:10:18.705,þ€334B 4B52 CFD3
29-Jul-2015,12:10:19.696,þÀ334B 4B52 CFD1
29-Jul-2015,12:10:20.688,þ€334B 4F5A D2DA
29-Jul-2015,12:10:22.672,þÀ334B 6B52 D0F2
29-Jul-2015,12:10:24.657,þ€334B 5B56 CDE0
29-Jul-2015,12:10:26.640,þÀ335B 4BD6 CBEF
29-Jul-2015,12:10:28.624,þ€334B 4A52 CEE4
29-Jul-2015,12:10:34.570,þÀ3BCF 4A52 CCF9
29-Jul-2015,12:10:36.542,þ€334B 4B52 CED6
29-Jul-2015,12:10:39.653,þÀ334B 4B52 CFD2
29-Jul-2015,12:10:47.583,þ€33CB 4B52 CED7
29-Jul-2015,12:10:50.556,þÀ33CB 4B53 CEF9
29-Jul-2015,12:10:55.505,þ€334B 4B52 CDDD
29-Jul-2015,12:10:56.493,þÀ334B 4B52 CFDB
29-Jul-2015,12:10:59.469,þ€334B 4B56 D0DB
29-Jul-2015,12:11:01.453,þÀ3B4B 4B52 CEFA
29-Jul-2015,12:11:04.427,þ€3B4B 4B50 CEFF
29-Jul-2015,12:11:06.411,þÀ3259 0B56 CBFD
29-Jul-2015,12:11:07.402,þ€334B 4B52 CBEC
29-Jul-2015,12:11:08.394,þÀ37CB 4B56 CBED
29-Jul-2015,12:11:12.360,þ€B34B 4B52 CDE0
29-Jul-2015,12:11:13.349,þÀ335B 4B5A CFF7
29-Jul-2015,12:11:14.341,þ€335B 4B52 CFC7
29-Jul-2015,12:11:15.333,þÀ3B4B 4B52 D2C2
29-Jul-2015,12:11:17.316,þ€334B 4B52 D3C5
29-Jul-2015,12:11:18.309,þÀ334B 4B52 D0D7
29-Jul-2015,12:11:20.293,þ€334B 4B52 D1C6
29-Jul-2015,12:11:21.284,þÀ334B 4B52 D0D5
29-Jul-2015,12:11:22.276,þ€334B 4B52 D0C0
29-Jul-2015,12:11:23.268,þÀ334B 6B52 CFCD
29-Jul-2015,12:11:25.250,þ€374F 0B10 D1FB
29-Jul-2015,12:11:26.242,þÀB34B 4B52 CECD
29-Jul-2015,12:11:27.234,þ€335B 4B52 D1CB
29-Jul-2015,12:11:28.226,þÀ334B 4B52 D2BC
29-Jul-2015,12:11:29.216,þ€334B 4B52 D1C5
29-Jul-2015,12:11:30.206,þÀ336B 4B52 D0CA
29-Jul-2015,12:11:32.190,þ€334B 4B52 D1C6
29-Jul-2015,12:11:33.182,þÀ334B 4BD2 D3D2
29-Jul-2015,12:11:34.174,þ€334B 4B52 CFC3
29-Jul-2015,12:11:36.194,þÀ336B 4B53 D1D2
29-Jul-2015,12:11:37.150,þ€334B 4B52 D0D5
29-Jul-2015,12:11:39.133,þÀ334B 4B52 D2D9
29-Jul-2015,12:11:40.125,þ€334B 4B52 CECE
29-Jul-2015,12:11:41.116,þÀ334B 4B52 D2E4
29-Jul-2015,12:11:44.091,þ€334B 4FD2 D0DD
29-Jul-2015,12:11:46.075,þÀ334B 4B52 D1DB
29-Jul-2015,12:11:48.059,þ€334B 4B51 CEDB
29-Jul-2015,12:11:50.043,þÀ334B 4B52 D2C9
29-Jul-2015,12:11:53.014,þ€334B 4B52 CFDE
29-Jul-2015,12:11:54.006,þÀ334B 4B52 D0E9
29-Jul-2015,12:11:54.998,þ€334B 4B56 D1E7
29-Jul-2015,12:11:55.989,þÀ334B 4B52 CDD9
29-Jul-2015,12:11:57.974,þ€334B 4B52 CFCD
29-Jul-2015,12:11:58.965,þÀ334B 4B52 D2CE
29-Jul-2015,12:11:59.958,þ€334B 4B52 D1D6
29-Jul-2015,12:12:00.949,þÀ334B 6B52 D0E5
29-Jul-2015,12:12:02.934,þ€3B5B 4B52 D1DD
29-Jul-2015,12:12:03.926,þÀ334B 4B52 CECA
29-Jul-2015,12:12:04.918,þ€3343 4B52 CFF0
29-Jul-2015,12:12:05.910,þÀ334B 4B52 CFC5
