
$SESSION,1,V,2016-01-03T13:50:26.585,ASL/16/3937*28
2016-01-03T13:50:27.269,þ€E3B2 7BFF EE1B
2016-01-03T13:50:27.337,þÀ30BA 64FF 6CDF
2016-01-03T13:50:29.335,þ€5252 5266 F18E
2016-01-03T13:50:31.333,þÀ5252 5266 F294
2016-01-03T13:50:33.331,þ€5252 5266 F192
2016-01-03T13:50:35.329,þÀ5252 5266 F192
2016-01-03T13:50:37.327,þ€5252 5266 F193
2016-01-03T13:50:39.326,þÀ5252 5266 F18B
2016-01-03T13:50:41.324,þ€5252 5266 F39A
2016-01-03T13:50:43.322,þÀ5252 5266 F295
2016-01-03T13:50:45.320,þ€5252 5266 F18E
2016-01-03T13:50:47.318,þÀ5252 5266 F28F
2016-01-03T13:50:49.316,þ€5252 5266 F1A4
2016-01-03T13:50:51.314,þÀ5252 5266 F28D
2016-01-03T13:50:53.312,þ€5252 5266 F38C
2016-01-03T13:50:55.311,þÀ5252 5266 F28F
2016-01-03T13:50:57.309,þ€5252 5266 F39D
2016-01-03T13:50:59.307,þÀ5252 5266 F189
2016-01-03T13:51:01.305,þ€5252 5266 F49E
2016-01-03T13:51:03.303,þÀ5252 5266 F190
2016-01-03T13:51:05.301,þ€5252 5266 F28D
2016-01-03T13:51:07.299,þÀ5252 5266 F39C
2016-01-03T13:51:09.297,þ€5252 5266 F49A
2016-01-03T13:51:11.295,þÀ5252 5266 F391
2016-01-03T13:51:13.293,þ€5252 5266 F28C
2016-01-03T13:51:15.291,þÀ5252 5266 F38A
2016-01-03T13:51:17.290,þ€5252 5266 F28F
2016-01-03T13:51:19.288,þÀ5252 5266 F39B
2016-01-03T13:51:21.286,þ€5252 5266 F293
2016-01-03T13:51:23.284,þÀ5252 5266 F494
2016-01-03T13:51:25.282,þ€5252 5266 F38C
2016-01-03T13:51:27.280,þÀ5252 5266 F399
2016-01-03T13:51:29.278,þ€5252 5266 F399
2016-01-03T13:51:31.276,þÀ5252 5266 F195
