Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Unit,Session_date,Session_time
04-Apr-2015,11:10:31.188,BE57 7A7B,BF,C5,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,13:16:59.146,6DBB 40FA,8A,58,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,13:49:43.550,8400 0408,C3,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,14:14:39.956,0902 8004,C4,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,14:48:32.664,2020 0A00,C3,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,14:53:42.362,8541 0246,C3,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,14:56:18.877,2280 4500,C2,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,15:13:40.632,8080 4502,C5,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,15:15:22.768,0002 8000,C3,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,15:44:47.385,1014 0006,C6,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,15:55:18.588,0A4C 002A,C5,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,15:55:55.416,2020 3511,C3,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,16:07:35.893,1010 20C5,C6,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,16:32:45.324,0802 C200,C5,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,16:33:10.123,0484 0900,C4,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,16:35:04.280,000A 8800,C6,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,16:48:33.484,00A3 0002,C5,FB,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,17:05:49.026,4000 6922,C4,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,17:17:13.301,2021 0D00,C4,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,17:19:08.240,0000 0460,C5,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,17:20:40.549,8108 1004,C5,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,18:01:38.827,0004 8320,C5,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,18:10:07.530,0800 0084,C3,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,18:13:48.377,8045 C943,C5,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,18:15:59.278,010A BC20,C5,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,18:24:27.361,2121 0248,C5,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,18:25:01.501,0041 4000,C6,F5,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,18:34:10.699,0010 0180,C3,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,18:48:33.299,0000 0428,C3,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,19:05:08.715,0222 7002,C6,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,19:06:50.459,0880 0080,C6,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,19:10:53.745,0446 000A,C4,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,19:15:33.163,E100 0100,C4,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,19:26:39.243,00E0 2184,C2,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,19:28:03.852,0008 0080,C2,F8,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,19:40:15.664,0000 A120,C4,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,19:49:39.793,42C0 4269,C3,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,19:54:36.567,0A04 0044,C4,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,19:56:15.508,081A 2280,C1,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,20:08:39.457,00A0 0000,C4,F7,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,20:09:23.738,0001 1802,C4,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,20:10:54.443,4028 1004,C2,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,20:12:28.811,8106 0000,C3,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,20:22:00.226,0850 A824,CA,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,20:26:14.030,000C 5001,C3,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,20:32:25.388,5094 4004,C9,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,20:38:19.990,0A40 6020,C3,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,20:38:21.567,0005 24C0,C2,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,20:42:25.224,1807 5050,C4,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,20:43:48.897,4880 4020,C4,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,20:55:38.297,0240 0008,C6,FE,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,21:03:00.779,4300 0095,C6,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,21:05:08.535,0028 0140,C4,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,21:09:21.798,0140 1480,C4,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,21:11:20.448,A8C0 4B20,C4,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,21:13:25.415,300C 1240,C3,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,21:14:36.643,0018 0500,C3,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,21:16:20.598,4100 0015,C7,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,21:17:34.686,20A4 B931,C3,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,21:18:06.128,2022 8005,C3,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,21:25:11.141,8029 0041,C5,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,21:35:12.298,2004 8910,C2,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,21:38:55.344,0800 64C8,C4,FD,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,21:41:57.524,0008 000B,C5,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,21:47:36.158,2221 0408,C7,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,21:59:52.221,0201 0401,C6,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,22:02:18.821,889A 0510,C6,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,22:05:03.942,4020 D801,C5,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,22:06:37.815,09A0 0096,C4,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,22:08:10.275,0620 2840,C5,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,22:22:01.419,2829 0621,C4,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,22:22:49.617,5010 2004,CA,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,22:26:16.023,044C 3100,C3,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,22:27:42.878,1602 8000,C7,FA,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,22:30:57.618,1000 0609,C5,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,22:31:18.629,8140 0A00,C5,FE,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,22:36:28.173,00A0 0260,C4,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,22:37:15.835,8241 2002,C7,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,22:37:34.662,0800 160A,C6,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,22:39:36.659,0400 A610,C9,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,22:41:57.383,0808 0010,C3,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,22:44:36.479,A80C 0204,C4,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,22:44:45.428,A441 0000,C3,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,22:45:28.775,019F 0088,C3,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,22:48:19.726,6008 6408,C3,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,22:50:48.809,0B24 0000,C6,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,22:51:06.105,0200 0390,C5,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,22:53:40.938,0894 0801,C4,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,22:55:17.126,0250 0448,C3,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,23:06:25.172,C001 0006,C7,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,23:11:10.112,0010 130C,C4,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,23:13:19.008,0830 0340,C3,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,23:15:58.521,0402 5001,C3,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,23:16:14.145,2121 1004,C5,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,23:16:19.607,0884 48A2,C5,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,23:16:39.874,0442 4653,C7,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,23:18:32.631,8384 8480,C4,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,23:20:47.005,8820 0920,C4,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,23:22:44.337,8800 2100,C8,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,23:25:42.452,8024 0D0B,C1,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,23:27:08.229,0210 1348,C6,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,23:28:02.080,000D 43E0,C4,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,23:30:17.491,8908 A619,C4,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,23:31:09.564,2B07 408A,C6,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,23:36:08.098,0000 AF63,C6,FF,Unit1,04-Apr-2015,11:10:30.515
04-Apr-2015,23:38:10.179,0606 0082,C3,FF,Unit1,04-Apr-2015,11:10:30.515
