Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Unit,Session_date,Session_time,Session_loc,Bird_ID,Home_Location,Sex,Status
20140904,09:03:56.078,5252 5266,CF,95,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:03:58.074,5252 5266,D0,90,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:04:12.805,5252 5266,C8,BE,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:04:14.803,5252 5266,CB,A3,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:04:16.800,5252 5266,CA,A1,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:04:18.799,5252 5266,CA,B2,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:04:20.796,5252 5266,C8,AF,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:04:22.794,5252 5266,C8,B5,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:04:24.791,5252 5266,C9,B7,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:04:52.461,5252 5266,C8,BC,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:04:54.461,5252 5266,C3,D7,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:04:56.462,5252 5266,CE,9C,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:04:58.462,5252 5266,CD,97,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:05:12.464,5252 5266,CD,99,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:05:14.464,5252 5266,C8,B6,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:05:16.465,5252 5266,DA,87,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:05:18.465,5252 5266,D8,92,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:05:20.465,5252 5266,D1,8D,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:05:22.465,5252 5266,D1,88,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:05:26.465,5252 5266,C6,C6,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:05:28.461,5252 5266,CA,A1,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:05:39.391,5252 5266,DD,86,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:05:53.965,5252 5266,C9,AF,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:06:02.008,5252 5266,C5,BF,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:06:06.007,5252 5266,D3,89,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:06:08.006,5252 5266,D8,93,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:06:10.005,5252 5266,D4,88,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:06:12.003,5252 5266,E6,87,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:06:14.001,5252 5266,E6,8D,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:06:15.999,5252 5266,E7,87,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:06:17.997,5252 5266,E6,87,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:06:23.995,5252 5266,E6,8C,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:06:27.991,5252 5266,CC,97,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:06:43.438,5252 5266,CC,94,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:07:21.733,5252 5266,C9,A2,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:07:27.731,5252 5266,C8,B7,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:07:29.731,5252 5266,C6,C5,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:07:31.728,5252 5266,D1,87,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:09:02.695,5252 5266,D8,91,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
20140904,09:09:49.188,5252 5266,CE,8D,Unit3,20140904,08:59:09.515,DIPS,5791,MLF2,M,H
